交易日期	证券代码	证券简称	前收	今收	升跌(%)	成交金额(元)	市盈率
2019-02-25	000408	藏格控股	11.57	11.99	3.63	137,553,824.20	19.68
2019-02-25	000409	*ST地矿	4.73	4.90	3.59	41,711,250.42	0.00
2019-02-25	000410	沈阳机床	7.41	7.96	7.42	330,173,794.84	51.76
2019-02-25	000411	英特集团	12.15	12.71	4.61	54,300,192.77	31.58
2019-02-25	000413	东旭光电	5.45	5.85	7.34	2,197,894,793.90	19.22
2019-02-25	000415	渤海租赁	4.30	4.73	10.00	761,003,774.01	11.12
2019-02-25	000416	民生控股	5.29	5.82	10.02	324,557,897.79	113.67
2019-02-25	000417	合肥百货	4.71	4.90	4.03	67,916,743.23	17.93
2019-02-25	000418	小天鹅Ａ	54.00	56.91	5.39	359,953,004.98	23.89
2019-02-25	000419	通程控股	4.55	4.83	6.15	55,806,172.30	20.53
2019-02-25	000420	吉林化纤	2.13	2.23	4.69	82,610,773.70	51.38
2019-02-25	000421	南京公用	4.95	5.13	3.64	39,864,730.11	19.78
2019-02-25	000422	*ST宜化	3.48	3.56	2.30	79,572,270.40	0.00
2019-02-25	000423	东阿阿胶	44.25	45.84	3.59	572,184,582.12	14.67
2019-02-25	000425	徐工机械	3.73	3.98	6.70	847,951,674.86	31.74
2019-02-25	000426	兴业矿业	7.33	7.35	0.27	1,880,192,550.38	24.31
2019-02-25	000428	华天酒店	2.81	2.91	3.56	27,172,221.21	27.22
2019-02-25	000429	粤高速Ａ	8.82	9.02	2.27	161,320,517.34	12.49
2019-02-25	000430	张家界	5.48	5.76	5.11	31,668,041.57	34.62
2019-02-25	000488	晨鸣纸业	6.40	6.78	5.94	435,013,087.34	5.22
2019-02-25	000498	山东路桥	5.48	5.77	5.29	219,389,012.98	11.22
2019-02-25	000501	鄂武商Ａ	10.55	11.03	4.55	112,974,364.38	6.83
2019-02-25	000502	绿景控股	7.68	7.92	3.13	34,068,398.85	0.00
2019-02-25	000503	国新健康	18.55	19.75	6.47	702,509,987.70	1,061.83
2019-02-25	000504	南华生物	13.18	13.58	3.03	42,198,517.24	0.00
2019-02-25	000505	京粮控股	6.12	6.37	4.08	114,893,232.80	33.70
2019-02-25	000506	中润资源	3.10	3.27	5.48	184,875,885.42	0.00
2019-02-25	000507	珠海港	7.69	7.97	3.64	451,693,001.40	44.75
2019-02-25	000509	华塑控股	2.95	3.09	4.75	135,864,021.38	204.64
2019-02-25	000510	金路集团	4.85	5.06	4.33	142,004,675.74	45.67
2019-02-25	000513	丽珠集团	29.24	30.26	3.49	443,385,452.02	4.91
2019-02-25	000514	渝 开 发	3.96	4.15	4.80	40,755,509.74	43.32
2019-02-25	000516	国际医学	5.30	5.53	4.34	278,764,860.52	54.92
2019-02-25	000517	荣安地产	2.51	2.66	5.98	119,001,250.47	16.45
2019-02-25	000518	四环生物	4.17	4.32	3.60	212,438,689.01	608.45
2019-02-25	000519	中兵红箭	7.35	7.66	4.22	459,465,372.89	85.11
2019-02-25	000520	长航凤凰	3.33	3.43	3.00	103,945,941.96	68.33
2019-02-25	000521	长虹美菱	3.45	3.61	4.64	121,928,299.18	116.08
2019-02-25	000523	广州浪奇	4.55	4.69	3.08	68,987,406.31	73.63
2019-02-25	000524	岭南控股	7.40	7.64	3.24	48,724,419.12	28.87
2019-02-25	000525	红 太 阳	14.58	15.10	3.57	114,904,926.54	12.57
2019-02-25	000526	紫光学大	22.23	22.93	3.15	94,225,456.89	90.45
2019-02-25	000528	柳    工	7.02	7.35	4.70	543,122,832.84	33.29
2019-02-25	000529	广弘控股	6.68	6.73	0.75	302,090,279.09	25.29
2019-02-25	000530	大冷股份	3.70	3.94	6.49	118,920,568.27	16.79
2019-02-25	000531	穗恒运Ａ	8.02	8.33	3.87	490,143,141.20	30.98
2019-02-25	000532	华金资本	11.72	12.58	7.34	385,875,256.06	89.79
2019-02-25	000533	万 家 乐	3.28	3.45	5.18	259,144,778.70	62.39
2019-02-25	000534	万泽股份	10.50	10.63	1.24	53,489,392.24	58.44
2019-02-25	000536	华映科技	3.47	3.82	10.09	30,181,728.32	51.55
2019-02-25	000537	广宇发展	7.75	8.18	5.55	139,332,173.23	7.02
2019-02-25	000538	云南白药	83.12	85.04	2.31	884,053,619.69	28.16
2019-02-25	000539	粤电力Ａ	4.24	4.53	6.84	154,277,768.41	31.99
2019-02-25	000540	中天金融	4.29	4.72	10.02	1,178,421,997.22	15.98
2019-02-25	000541	佛山照明	5.63	5.85	3.91	76,346,213.39	11.06
2019-02-25	000543	皖能电力	5.19	5.43	4.62	157,727,751.20	73.58
2019-02-25	000544	中原环保	5.49	5.89	7.29	70,708,664.47	17.81
2019-02-25	000545	金浦钛业	3.54	3.68	3.95	116,975,244.12	21.90
2019-02-25	000546	金圆股份	9.51	9.80	3.05	54,612,236.93	19.96
2019-02-25	000547	航天发展	10.20	10.94	7.25	504,353,298.68	63.60
2019-02-25	000548	湖南投资	4.70	4.87	3.62	66,749,177.45	18.64
2019-02-25	000550	江铃汽车	17.65	18.25	3.40	85,305,753.34	22.80
2019-02-25	000551	创元科技	6.51	6.76	3.84	66,320,813.03	40.72
2019-02-25	000552	靖远煤电	2.81	3.00	6.76	137,157,309.33	12.42
2019-02-25	000553	安道麦A	11.04	11.53	4.44	138,524,782.39	18.25
2019-02-25	000554	泰山石油	5.57	5.78	3.77	94,534,404.45	1,032.14
2019-02-25	000555	神州信息	11.01	11.84	7.54	529,303,749.75	37.70
2019-02-25	000557	西部创业	3.88	4.10	5.67	96,083,547.68	68.68
2019-02-25	000558	莱茵体育	3.32	3.45	3.92	127,261,683.72	156.11
2019-02-25	000559	万向钱潮	5.91	6.21	5.08	152,539,607.46	19.39
2019-02-25	000560	我爱我家	5.14	5.39	4.86	119,433,000.70	174.43
2019-02-25	000561	烽火电子	6.62	6.89	4.08	142,651,364.02	59.71
2019-02-25	000563	陕国投Ａ	4.03	4.43	9.93	771,198,182.04	49.83
2019-02-25	000564	供销大集	2.98	3.28	10.07	393,153,936.36	13.93
2019-02-25	000565	渝三峡Ａ	5.13	5.36	4.48	54,042,197.75	28.65
2019-02-25	000566	海南海药	6.13	6.48	5.71	265,648,732.84	100.00
2019-02-25	000567	海德股份	12.81	14.09	9.99	231,330,407.90	85.03
2019-02-25	000568	泸州老窖	50.10	52.39	4.57	954,467,676.94	30.00
2019-02-25	000570	苏常柴Ａ	4.29	4.47	4.20	40,723,034.39	54.05
2019-02-25	000571	新大洲Ａ	3.08	3.24	5.19	138,357,943.65	123.19
2019-02-25	000572	海马汽车	2.29	2.40	4.80	110,859,725.28	0.00
2019-02-25	000573	粤宏远Ａ	3.35	3.49	4.18	41,906,219.53	63.80
2019-02-25	000576	广东甘化	7.26	7.59	4.55	233,482,372.48	0.00
2019-02-25	000581	威孚高科	20.03	20.79	3.79	255,801,480.89	8.16
2019-02-25	000582	北部湾港	7.71	8.04	4.28	79,538,084.57	24.28
2019-02-25	000584	哈工智能	7.67	7.96	3.78	176,361,961.91	54.22
2019-02-25	000585	*ST东电	2.23	2.31	3.59	33,361,974.88	0.00
2019-02-25	000586	汇源通信	12.50	12.80	2.40	403,022,866.55	3,047.62
2019-02-25	000587	金洲慈航	2.95	3.09	4.75	394,003,660.27	6.42
2019-02-25	000589	黔轮胎Ａ	3.74	3.88	3.74	75,070,235.98	0.00
2019-02-25	000590	启迪古汉	7.63	7.63	0.00	0.00	95.26
2019-02-25	000591	太阳能	3.65	3.91	7.12	358,873,770.24	14.61
2019-02-25	000592	平潭发展	3.72	3.87	4.03	585,268,890.55	1,248.39
2019-02-25	000593	大通燃气	6.48	6.74	4.01	84,524,580.62	100.30
2019-02-25	000595	宝塔实业	3.47	3.64	4.90	183,210,269.71	148.57
2019-02-25	000596	古井贡酒	75.41	78.21	3.71	332,725,795.64	34.29
2019-02-25	000597	东北制药	11.86	12.45	4.97	116,426,667.51	59.60
2019-02-25	000598	兴蓉环境	4.48	4.64	3.57	183,751,619.79	15.47
2019-02-25	000599	青岛双星	4.02	4.17	3.73	38,521,022.15	31.88
2019-02-25	000600	建投能源	6.27	6.52	3.99	142,875,688.98	69.36
2019-02-25	000601	韶能股份	4.23	4.42	4.49	60,292,748.00	10.72
2019-02-25	000603	盛达矿业	10.92	11.39	4.30	211,339,004.22	27.75
2019-02-25	000605	渤海股份	9.86	10.47	6.19	131,974,026.92	32.64
2019-02-25	000606	顺利办	6.52	7.17	9.97	171,868,419.58	85.46
2019-02-25	000607	华媒控股	4.67	4.88	4.50	58,739,761.85	33.82
2019-02-25	000608	阳光股份	5.69	5.79	1.76	34,363,632.25	28.49
2019-02-25	000609	中迪投资	5.72	6.09	6.47	164,710,867.23	13.56
2019-02-25	000610	西安旅游	8.17	8.78	7.47	338,214,844.73	0.00
2019-02-25	000611	天首发展	4.36	4.57	4.82	87,912,329.41	0.00
2019-02-25	000612	焦作万方	4.60	4.79	4.13	93,694,502.79	32.50
2019-02-25	000613	大东海A	6.87	7.08	3.06	119,802,005.93	896.20
2019-02-25	000615	京汉股份	5.36	5.80	8.21	280,115,528.14	14.72
2019-02-25	000616	海航投资	3.10	3.41	10.00	281,597,281.63	387.50
2019-02-25	000617	中油资本	12.23	13.45	9.98	208,494,749.28	17.75
2019-02-25	000619	海螺型材	5.80	5.97	2.93	45,772,745.60	237.85
2019-02-25	000620	新华联	4.32	4.54	5.09	60,232,884.80	10.04
2019-02-25	000622	恒立实业	7.41	8.15	9.99	425,739,879.73	0.00
2019-02-25	000623	吉林敖东	17.64	19.40	9.98	1,146,237,421.69	12.11
2019-02-25	000625	长安汽车	8.67	8.94	3.11	378,173,837.88	6.02
2019-02-25	000626	远大控股	7.38	7.83	6.10	78,783,162.54	0.00
2019-02-25	000627	天茂集团	6.51	7.16	9.98	530,770,561.14	26.68
2019-02-25	000628	高新发展	10.41	10.75	3.27	158,798,960.28	137.29
2019-02-25	000629	攀钢钒钛	3.52	3.67	4.26	820,480,715.19	36.52
2019-02-25	000630	铜陵有色	2.14	2.35	9.81	781,249,837.03	45.11
2019-02-25	000631	顺发恒业	3.25	3.35	3.08	61,361,805.83	10.65
2019-02-25	000632	三木集团	4.16	4.32	3.85	52,876,460.94	81.97
2019-02-25	000633	合金投资	5.15	5.37	4.27	127,126,035.30	0.00
2019-02-25	000635	英 力 特	8.69	9.05	4.14	55,688,039.61	29.39
2019-02-25	000636	风华高科	14.84	15.14	2.02	2,483,323,719.90	54.91
2019-02-25	000637	茂化实华	4.28	4.44	3.74	89,521,320.33	23.22
2019-02-25	000638	万方发展	5.69	6.18	8.61	171,330,358.30	118.39
2019-02-25	000639	西王食品	8.20	8.49	3.54	88,911,125.34	19.07
2019-02-25	000650	仁和药业	5.90	6.14	4.07	451,156,904.29	20.00
2019-02-25	000651	格力电器	44.36	46.08	3.88	4,203,631,617.79	12.37
2019-02-25	000652	泰达股份	3.72	4.04	8.60	266,327,060.13	20.00
2019-02-25	000655	*ST金岭	4.07	4.22	3.69	43,345,021.76	0.00
2019-02-25	000656	金科股份	5.97	6.14	2.85	184,360,243.80	16.36
2019-02-25	000657	中钨高新	6.00	6.37	6.17	107,573,367.94	43.78
2019-02-25	000659	珠海中富	3.65	3.77	3.29	117,910,025.69	51.57
2019-02-25	000661	长春高新	226.05	226.05	0.00	0.00	58.09
2019-02-25	000662	天夏智慧	6.13	6.54	6.69	132,917,246.16	12.45
2019-02-25	000663	永安林业	5.80	6.02	3.79	43,195,676.17	29.86
2019-02-25	000665	湖北广电	8.05	8.40	4.35	109,893,776.80	15.94
2019-02-25	000666	经纬纺机	14.03	15.21	8.41	548,692,110.15	8.92
2019-02-25	000667	美好置业	2.61	2.73	4.60	82,731,608.15	10.52
2019-02-25	000668	荣丰控股	12.00	12.70	5.83	70,407,787.03	179.63
2019-02-25	000669	金鸿控股	5.33	5.59	4.88	193,759,192.17	15.87
2019-02-25	000670	盈方微	3.84	4.09	6.51	328,117,196.35	0.00
2019-02-25	000671	阳 光 城	5.93	6.29	6.07	345,919,003.47	12.36
2019-02-25	000672	上峰水泥	9.12	9.49	4.06	328,912,114.01	9.75
2019-02-25	000673	当代东方	4.55	5.01	10.11	367,034,597.47	36.15
2019-02-25	000676	智度股份	10.26	10.83	5.56	136,507,630.63	19.84
2019-02-25	000677	恒天海龙	2.75	2.85	3.64	30,456,182.66	1,295.45
2019-02-25	000678	襄阳轴承	6.43	6.63	3.11	36,933,192.51	263.10
2019-02-25	000679	大连友谊	4.30	4.57	6.28	38,624,560.79	124.86
2019-02-25	000680	山推股份	3.60	3.76	4.44	120,630,809.74	73.15
2019-02-25	000681	视觉中国	25.11	27.19	8.28	475,899,649.92	65.50
2019-02-25	000682	东方电子	4.09	4.26	4.16	111,670,015.14	34.19
2019-02-25	000683	远兴能源	2.66	2.77	4.14	393,127,179.24	15.45
2019-02-25	000685	中山公用	8.31	9.14	9.99	402,356,181.86	12.64
2019-02-25	000686	东北证券	8.48	9.33	10.02	1,168,578,272.10	32.74
2019-02-25	000687	华讯方舟	7.48	7.89	5.48	135,514,581.98	45.61
2019-02-25	000688	国城矿业	11.92	12.39	3.94	60,890,671.93	34.17
2019-02-25	000690	宝新能源	7.12	7.42	4.21	189,582,214.16	156.54
2019-02-25	000691	亚太实业	4.43	4.61	4.06	50,516,291.10	0.00
2019-02-25	000692	惠天热电	2.97	3.10	4.38	27,771,546.31	0.00
2019-02-25	000693	*ST华泽	3.31	3.31	0.00	0.00	0.00
2019-02-25	000695	滨海能源	10.21	10.70	4.80	23,754,123.30	243.74
2019-02-25	000697	炼石航空	11.94	12.46	4.36	101,702,903.33	144.55
2019-02-25	000698	沈阳化工	4.00	4.14	3.50	47,806,127.72	15.09
2019-02-25	000700	模塑科技	3.50	3.64	4.00	75,374,979.32	22.39
2019-02-25	000701	厦门信达	6.54	6.80	3.98	70,221,066.24	0.00
2019-02-25	000702	正虹科技	6.24	6.62	6.09	110,645,910.79	109.60
2019-02-25	000703	恒逸石化	13.46	13.95	3.64	249,892,502.86	23.05
2019-02-25	000705	浙江震元	6.74	6.93	2.82	34,568,659.00	37.91
2019-02-25	000707	*ST双环	3.20	3.31	3.44	45,489,517.65	0.00
2019-02-25	000708	大冶特钢	10.30	10.71	3.98	72,585,445.30	12.19
2019-02-25	000709	河钢股份	3.14	3.28	4.46	411,284,084.03	19.17
2019-02-25	000710	贝瑞基因	37.44	40.47	8.09	133,538,947.06	61.65
2019-02-25	000711	京蓝科技	5.64	5.96	5.67	163,948,206.47	21.09
2019-02-25	000712	锦龙股份	11.86	13.05	10.03	673,070,707.08	60.19
2019-02-25	000713	丰乐种业	5.52	5.74	3.99	96,453,031.99	162.15
2019-02-25	000715	中兴商业	6.70	6.92	3.28	25,656,528.49	22.83
2019-02-25	000716	黑芝麻	3.24	3.38	4.32	44,720,501.71	22.72
2019-02-25	000717	韶钢松山	5.53	5.80	4.88	630,171,422.75	5.58
2019-02-25	000718	苏宁环球	3.41	3.56	4.40	111,183,333.77	9.41
2019-02-25	000719	中原传媒	8.82	9.02	2.27	56,014,671.95	13.31
2019-02-25	000720	*ST新能	4.20	4.39	4.52	77,323,918.75	0.00
2019-02-25	000721	西安饮食	4.29	4.43	3.26	85,616,210.94	0.00
2019-02-25	000722	湖南发展	6.77	7.05	4.14	170,208,964.44	36.76
2019-02-25	000723	美锦能源	4.89	5.25	7.36	472,235,141.40	20.24
2019-02-25	000725	京东方Ａ	3.81	4.19	9.97	10,097,318,523.81	19.26
2019-02-25	000726	鲁  泰Ａ	9.99	10.27	2.80	83,689,033.77	11.26
2019-02-25	000727	华东科技	2.18	2.40	10.09	637,505,511.24	923.08
2019-02-25	000728	国元证券	9.35	10.29	10.05	1,318,705,954.06	28.77
2019-02-25	000729	燕京啤酒	6.20	6.48	4.52	114,802,135.47	113.29
2019-02-25	000731	四川美丰	5.77	6.04	4.68	132,747,929.80	22.96
2019-02-25	000732	泰禾集团	14.69	15.43	5.04	680,513,772.04	9.04
2019-02-25	000733	振华科技	12.88	13.45	4.43	195,413,948.56	34.01
2019-02-25	000735	罗 牛 山	12.20	12.60	3.28	1,828,338,219.24	94.88
2019-02-25	000736	中交地产	8.43	8.81	4.51	82,579,683.72	6.36
2019-02-25	000737	*ST南风	3.84	3.91	1.82	46,260,548.69	0.00
2019-02-25	000738	航发控制	13.81	14.49	4.92	298,218,398.57	76.26
2019-02-25	000739	普洛药业	8.51	8.82	3.64	111,000,313.10	40.51
2019-02-25	000750	国海证券	5.58	6.14	10.04	3,052,803,046.61	68.91
2019-02-25	000751	锌业股份	3.13	3.44	9.90	170,732,070.67	21.38
2019-02-25	000752	西藏发展	7.23	7.45	3.04	128,853,225.03	206.37
2019-02-25	000753	漳州发展	3.26	3.37	3.37	91,111,078.87	39.28
2019-02-25	000755	山西路桥	4.48	4.62	3.13	59,353,137.62	20.43
2019-02-25	000756	新华制药	6.60	6.82	3.33	58,240,916.24	20.23
2019-02-25	000757	浩物股份	5.35	5.54	3.55	74,233,871.87	53.12
2019-02-25	000758	中色股份	4.15	4.57	10.12	332,193,456.00	44.76
2019-02-25	000759	中百集团	6.02	6.38	5.98	70,554,586.86	64.25
2019-02-25	000760	斯太尔	3.17	3.37	6.31	199,707,407.58	0.00
2019-02-25	000761	本钢板材	3.55	3.72	4.79	55,674,957.91	9.01
2019-02-25	000762	西藏矿业	7.52	8.02	6.65	173,445,187.05	120.97
2019-02-25	000766	通化金马	6.91	7.16	3.62	86,648,079.35	26.84
2019-02-25	000767	漳泽电力	2.57	2.66	3.50	78,231,344.39	0.00
2019-02-25	000768	中航飞机	15.34	16.27	6.06	838,606,053.80	95.54
2019-02-25	000776	广发证券	16.28	17.91	10.01	3,822,444,954.05	15.88
2019-02-25	000777	中核科技	13.14	13.85	5.40	331,159,169.54	119.19
2019-02-25	000778	新兴铸管	4.61	4.85	5.21	358,096,993.33	17.71
2019-02-25	000779	三毛派神	9.43	9.77	3.61	48,951,907.90	13.49
2019-02-25	000780	平庄能源	3.43	3.57	4.08	62,795,455.62	7.48
2019-02-25	000782	美达股份	4.51	4.70	4.21	41,060,003.83	70.89
2019-02-25	000783	长江证券	6.93	7.62	9.96	1,435,281,448.85	27.27
2019-02-25	000785	武汉中商	10.98	11.45	4.28	337,733,727.98	8.05
2019-02-25	000786	北新建材	16.85	17.88	6.11	579,888,696.43	13.64
2019-02-25	000788	北大医药	5.71	5.93	3.85	66,649,042.31	103.13
2019-02-25	000789	万年青	11.89	12.46	4.79	365,259,342.95	16.52
2019-02-25	000790	泰合健康	4.72	4.93	4.45	150,622,654.38	16.09
2019-02-25	000791	甘肃电投	5.49	5.70	3.83	154,638,894.71	22.49
2019-02-25	000792	盐湖股份	6.66	7.00	5.11	496,728,927.01	0.00
2019-02-25	000793	华闻传媒	3.30	3.57	8.18	419,517,087.08	25.78
2019-02-25	000795	英洛华	4.14	4.36	5.31	166,769,192.72	48.12
2019-02-25	000796	凯撒旅游	6.98	7.44	6.59	73,121,608.07	27.07
2019-02-25	000797	中国武夷	5.32	5.53	3.95	50,886,920.11	29.00
2019-02-25	000798	中水渔业	6.09	6.48	6.40	40,089,276.06	38.16
2019-02-25	000799	酒鬼酒	18.09	18.87	4.31	388,582,973.60	34.82
2019-02-25	000800	一汽轿车	8.05	8.30	3.11	218,575,877.06	48.03
2019-02-25	000801	四川九洲	5.52	5.80	5.07	271,169,555.18	816.90
2019-02-25	000802	北京文化	13.54	13.79	1.85	571,238,557.62	32.14
2019-02-25	000803	金宇车城	12.55	13.14	4.70	17,674,997.69	101.08
2019-02-25	000806	银河生物	4.08	4.23	3.68	365,747,754.40	454.84
2019-02-25	000807	云铝股份	4.14	4.50	8.70	591,705,599.43	17.86
2019-02-25	000809	铁岭新城	2.62	2.74	4.58	28,567,927.63	22.35
2019-02-25	000810	创维数字	7.07	7.43	5.09	200,913,686.51	84.34
2019-02-25	000811	冰轮环境	5.92	6.25	5.57	175,050,240.86	12.98
2019-02-25	000812	陕西金叶	4.20	4.56	8.57	187,747,156.74	129.18
2019-02-25	000813	德展健康	8.46	8.52	0.71	229,022,525.87	23.96
2019-02-25	000815	美利云	7.77	8.16	5.02	82,904,585.72	222.34
2019-02-25	000816	*ST慧业	1.84	1.90	3.26	81,354,547.44	0.00
2019-02-25	000818	航锦科技	9.82	10.23	4.18	207,673,375.48	27.69
2019-02-25	000819	岳阳兴长	9.57	10.00	4.49	78,428,984.90	0.00
2019-02-25	000820	神雾节能	5.31	5.70	7.34	190,401,795.61	10.44
2019-02-25	000821	京山轻机	8.38	8.98	7.16	202,691,595.39	31.54
2019-02-25	000822	山东海化	5.27	5.50	4.36	122,458,488.61	7.18
2019-02-25	000823	超声电子	10.14	10.49	3.45	621,238,014.46	29.35
2019-02-25	000825	太钢不锈	4.74	4.98	5.06	570,652,648.09	6.14
2019-02-25	000826	启迪桑德	11.08	11.72	5.78	321,908,235.94	13.40
2019-02-25	000828	东莞控股	9.26	9.87	6.59	160,326,030.50	11.57
2019-02-25	000829	天音控股	5.74	6.13	6.79	106,981,116.16	27.76
2019-02-25	000830	鲁西化工	12.74	13.25	4.00	1,243,829,218.80	9.95
2019-02-25	000831	五矿稀土	9.26	10.00	7.99	460,679,998.55	321.54
2019-02-25	000833	粤桂股份	5.14	5.33	3.70	43,244,217.76	44.68
2019-02-25	000835	长城动漫	4.33	4.52	4.39	49,535,932.00	11.57
